"denom","timestamp","price","marketCap","dayVolume"
"satoshi",1661000400000,21295,407587000000,28238900000
"satoshi",1661004000000,21321.6,407907000000,27644300000
"satoshi",1661007600000,21265.4,406951000000,26801000000
"satoshi",1661011200000,21337.4,406734000000,26240600000
"satoshi",1661014800000,21287.2,407528000000,25628500000
"satoshi",1661018400000,21304.7,407942000000,25735900000
"satoshi",1661022000000,21242.4,406608000000,25234300000
"satoshi",1661025600000,21007.8,401820000000,25241900000
"satoshi",1661029200000,21047.8,403151000000,24717100000
"satoshi",1661032800000,21089.3,403179000000,25806400000
"satoshi",1661036400000,21174.3,405005000000,24573100000
"satoshi",1661040000000,21156.6,404910000000,23603500000
"satoshi",1661043600000,21205.2,405935000000,22908700000
"satoshi",1661047200000,21323.2,407856000000,22801200000
"satoshi",1661050800000,21278.4,407000000000,22356200000
"satoshi",1661054400000,21211.8,406180000000,22368700000
"satoshi",1661058000000,21244.5,406569000000,22121100000
"satoshi",1661061600000,21233.3,406137000000,21611000000
"satoshi",1661065200000,21126.5,404335000000,21401400000
"satoshi",1661068800000,21252.2,405404000000,21158900000
"satoshi",1661072400000,21316.7,407917000000,21982500000
"satoshi",1661076000000,21480.7,411406000000,22183300000
"satoshi",1661079600000,21440.2,409577000000,22285100000
"satoshi",1661083200000,21505.2,410861000000,22433200000
"satoshi",1661086800000,21500.5,411269000000,22229200000
"satoshi",1661090400000,21426.6,410197000000,22260900000
"satoshi",1661094000000,21423,409775000000,22226000000
"satoshi",1661097600000,21433.7,409604000000,22335700000
"satoshi",1661101200000,21406.1,409977000000,22249800000
"satoshi",1661104800000,21479.4,410581000000,21919500000
"satoshi",1661108400000,21497.5,410630000000,21615000000
"satoshi",1661112000000,21520.6,411986000000,20608900000
"satoshi",1661115600000,21579.8,411672000000,20504200000
"satoshi",1661119200000,21563.3,412295000000,19830200000
"satoshi",1661122800000,21624.4,414532000000,20464900000
"satoshi",1661126400000,0,0,0
"uakt",1660489200000,0.431105,72681700,604446
"uakt",1660492800000,0.431442,72748700,584860
"uakt",1660496400000,0.431269,72658000,578932
"uakt",1660500000000,0.429216,72465700,594895
"uakt",1660503600000,0.43035,72547500,610886
"uakt",1660507200000,0.429015,72454800,576302
"uakt",1660510800000,0.429224,72246600,577476
"uakt",1660514400000,0.428495,72375800,582365
"uakt",1660518000000,0.42941,72337300,578672
"uakt",1660521600000,0.427594,72111000,577250
"uakt",1660525200000,0.424515,71465500,598027
"uakt",1660528800000,0.424758,71277600,590422
"uakt",1660532400000,0.427568,72190900,597823
"uakt",1660536000000,0.427422,72054000,603781
"uakt",1660539600000,0.427688,72245900,602852
"uakt",1660543200000,0.427616,72262700,619062
"uakt",1660546800000,0.420424,71267500,633448
"uakt",1660550400000,0.419103,70672300,636020
"uakt",1660554000000,0.41596,70221500,623861
"uakt",1660557600000,0.416483,70267100,628161
"uakt",1660561200000,0.419922,70781000,624509
"uakt",1660564800000,0.419807,70686000,635600
"uakt",1660568400000,0.418473,70581800,641231
"uakt",1660572000000,0.41867,70653200,629018
"uakt",1660575600000,0.419754,70819100,592595
"uakt",1660579200000,0.419448,70604500,599336
"uakt",1660582800000,0.41991,70710400,601698
"uakt",1660586400000,0.418337,70569600,583013
"uakt",1660590000000,0.419897,70719000,566097
"uakt",1660593600000,0.417075,70575900,561306
"uakt",1660597200000,0.418896,70633500,579704
"uakt",1660600800000,0.418834,70574700,595548
"uakt",1660604400000,0.42179,71034100,616051
"uakt",1660608000000,0.41815,70517500,615971
"uakt",1660611600000,0.418718,70557700,599232
"uakt",1660615200000,0.41953,70611900,584391
"uakt",1660618800000,0.418615,70742300,592017
"uakt",1660622400000,0.415891,70053100,599318
"uakt",1660626000000,0.416385,70094400,602013
"uakt",1660629600000,0.414692,69993100,588753
"uakt",1660633200000,0.415617,70059000,577914
"uakt",1660636800000,0.416646,70315900,554548
"uakt",1660640400000,0.416508,70279800,572086
"uakt",1660644000000,0.416836,70161300,589532
"uakt",1660647600000,0.416463,70200000,582726
"uakt",1660651200000,0.416344,70210400,578557
"uakt",1660654800000,0.414883,69789200,589459
"uakt",1660658400000,0.412517,69713900,580512
"uakt",1660662000000,0.412412,69455700,590225
"uakt",1660665600000,0.412361,69515100,585752
"uakt",1660669200000,0.410376,69331300,591194
"uakt",1660672800000,0.410549,69238300,587132
"uakt",1660676400000,0.410428,69563900,591793
"uakt",1660680000000,0.407767,68740500,595745
"uakt",1660683600000,0.406989,68609800,577176
"uakt",1660687200000,0.40785,68754600,574043
"uakt",1660690800000,0.407822,68749900,555412
"uakt",1660694400000,0.408838,68850200,565069
"uakt",1660698000000,0.411041,69255600,569708
"uakt",1660701600000,0.41248,69525400,574228
"uakt",1660705200000,0.412994,69676600,564394
"uakt",1660708800000,0.413745,69681700,571033
"uakt",1660712400000,0.414258,69793000,569025
"uakt",1660716000000,0.41468,69670400,571483
"uakt",1660719600000,0.415964,70125200,590582
"uakt",1660723200000,0.41386,69859400,615419
"uakt",1660726800000,0.412543,69613000,609450
"uakt",1660730400000,0.413505,69902300,597182
"uakt",1660734000000,0.41364,69799900,597895
"uakt",1660737600000,0.411604,69413900,588845
"uakt",1660741200000,0.408125,68891900,584450
"uakt",1660744800000,0.407705,68928300,574896
"uakt",1660748400000,0.406361,68732200,578896
"uakt",1660752000000,0.406028,68554600,587385
"uakt",1660755600000,0.406929,68643800,588936
"uakt",1660759200000,0.406204,68551200,589538
"uakt",1660762800000,0.409952,69106200,604103
"uakt",1660766400000,0.403764,67987100,630426
"uakt",1660770000000,0.404509,68332200,632654
"uakt",1660773600000,0.403516,68118100,635695
"uakt",1660777200000,0.405774,68476800,693725
"uakt",1660780800000,0.405406,68402200,681843
"uakt",1660784400000,0.406118,68057100,620910
"uakt",1660788000000,0.406452,68549200,623718
"uakt",1660791600000,0.408931,69007600,696357
"uakt",1660795200000,0.411568,69454200,707651
"uakt",1660798800000,0.412259,69606900,707885
"uakt",1660802400000,0.41143,69533700,710583
"uakt",1660806000000,0.409242,69053200,709745
"uakt",1660809600000,0.40997,69040800,689330
"uakt",1660813200000,0.408523,68994800,689245
"uakt",1660816800000,0.410791,69251300,691196
"uakt",1660820400000,0.411366,69548700,685627
"uakt",1660824000000,0.411461,69527000,676321
"uakt",1660827600000,0.410545,69393100,670494
"uakt",1660831200000,0.410958,69233300,622561
"uakt",1660834800000,0.409857,69217100,671520
"uakt",1660838400000,0.409396,69136600,611928
"uakt",1660842000000,0.390898,66185500,707623
"uakt",1660845600000,0.39115,66127600,712407
"uakt",1660849200000,0.392052,66207400,771992
"uakt",1660852800000,0.392338,66709600,566255
"uakt",1660856400000,0.394732,66656100,724205
"uakt",1660860000000,0.384854,68306500,978451
"uakt",1660863600000,0.388023,65531600,1086850
"uakt",1660867200000,0.386818,65281500,1111130
"uakt",1660870800000,0.379567,64085100,1132450
"uakt",1660874400000,0.374179,63199000,1142540
"uakt",1660878000000,0.373114,63018200,1132720
"uakt",1660881600000,0.373054,62944700,1118560
"uakt",1660885200000,0.37667,63671600,1136640
"uakt",1660888800000,0.376197,63595200,1138260
"uakt",1660892400000,0.368789,62445500,1150410
"uakt",1660896000000,0.36818,62198000,1161290
"uakt",1660899600000,0.367055,62001500,1147790
"uakt",1660903200000,0.366798,62097300,1150170
"uakt",1660906800000,0.366668,62299000,1163690
"uakt",1660910400000,0.365123,61383000,1170100
"uakt",1660914000000,0.364845,61664300,1177700
"uakt",1660917600000,0.367222,62004200,1185370
"uakt",1660921200000,0.369191,62366400,1186710
"uakt",1660924800000,0.368835,62300100,1194700
"uakt",1660928400000,0.372402,62745600,1148670
"uakt",1660932000000,0.370953,62780700,1009480
"uakt",1660935600000,0.370981,62623900,1002480
"uakt",1660939200000,0.371081,62692600,1008130
"uakt",1660942800000,0.370485,62615900,1006770
"uakt",1660946400000,0.367094,62470300,904884
"uakt",1660950000000,0.368405,62174100,720151
"uakt",1660953600000,0.368161,62285200,681428
"uakt",1660957200000,0.367643,61839500,671495
"uakt",1660960800000,0.368902,62416800,652420
"uakt",1660964400000,0.368169,62308800,643391
"uakt",1660968000000,0.368713,62260700,643341
"uakt",1660971600000,0.366008,61830000,619414
"uakt",1660975200000,0.367684,62097600,610370
"uakt",1660978800000,0.365295,61743800,580770
"uakt",1660982400000,0.365825,61818800,566739
"uakt",1660986000000,0.36556,61784700,560413
"uakt",1660989600000,0.370771,62529600,602876
"uakt",1660993200000,0.367155,61179300,811253
"uakt",1660996800000,0.363526,61450400,956262
"uakt",1661000400000,0.364203,61467300,944111
"uakt",1661004000000,0.364188,61588900,950861
"uakt",1661007600000,0.36426,61532800,952167
"uakt",1661011200000,0.363478,61451800,939222
"uakt",1661014800000,0.362294,61242900,955525
"uakt",1661018400000,0.358028,60647800,942515
"uakt",1661022000000,0.356492,60083100,947152
"uakt",1661025600000,0.352815,59621700,943683
"uakt",1661029200000,0.365757,61161500,1032430
"uakt",1661032800000,0.351662,59479600,1084140
"uakt",1661036400000,0.356847,60256500,1104980
"uakt",1661040000000,0.357012,60367600,1098370
"uakt",1661043600000,0.358279,60568200,1100220
"uakt",1661047200000,0.359528,60718100,1088890
"uakt",1661050800000,0.359553,60799000,1085770
"uakt",1661054400000,0.359014,60872500,1083370
"uakt",1661058000000,0.359291,60832000,1077890
"uakt",1661061600000,0.359812,60850300,1079790
"uakt",1661065200000,0.359938,60809700,1083980
"uakt",1661068800000,0.360431,60823900,1087790
"uakt",1661072400000,0.361666,61144600,1087300
"uakt",1661076000000,0.363419,61548400,1078490
"uakt",1661079600000,0.364028,61514000,931983
"uakt",1661083200000,0.363925,61519000,725619
"uakt",1661086800000,0.364088,61667500,689618
"uakt",1661090400000,0.363207,61408900,686556
"uakt",1661094000000,0.362962,61368700,693130
"uakt",1661097600000,0.363859,61503700,697482
"uakt",1661101200000,0.364009,61460400,692736
"uakt",1661104800000,0.36512,61746100,678291
"uakt",1661108400000,0.364162,61541100,677844
"uakt",1661112000000,0.366211,61857300,686152
"uakt",1661115600000,0.364888,61931500,674046
"uakt",1661119200000,0.366545,61994900,558755
"uakt",1661122800000,0.364913,61687900,524245
"uakt",1661126400000,0.365713,61782400,523453
"uatolo",1660489200000,0,0,0
"uatolo",1660492800000,0,0,0
"uatolo",1660496400000,0,0,0
"uatolo",1660500000000,0,0,0
"uatolo",1660503600000,0,0,0
"uatolo",1660507200000,0,0,0
"uatolo",1660510800000,0,0,0
"uatolo",1660514400000,0,0,0
"uatolo",1660518000000,0,0,0
"uatolo",1660521600000,0,0,0
"uatolo",1660525200000,0,0,0
"uatolo",1660528800000,0,0,0
"uatolo",1660532400000,0,0,0
"uatolo",1660536000000,0,0,0
"uatolo",1660539600000,0,0,0
"uatolo",1660543200000,0,0,0
"uatolo",1660546800000,0,0,0
"uatolo",1660550400000,0,0,0
"uatolo",1660554000000,0,0,0
"uatolo",1660557600000,0,0,0
"uatolo",1660561200000,0,0,0
"uatolo",1660564800000,0,0,0
"uatolo",1660568400000,0,0,0
"uatolo",1660572000000,0,0,0
"uatolo",1660575600000,0,0,0
"uatolo",1660579200000,0,0,0
"uatolo",1660582800000,0,0,0
"uatolo",1660586400000,0,0,0
"uatolo",1660590000000,0,0,0
"uatolo",1660593600000,0,0,0
"uatolo",1660597200000,0,0,0
"uatolo",1660600800000,0,0,0
"uatolo",1660604400000,0,0,0
"uatolo",1660608000000,0,0,0
"uatolo",1660611600000,0,0,0
"uatolo",1660615200000,0,0,0
"uatolo",1660618800000,0,0,0
"uatolo",1660622400000,0,0,0
"uatolo",1660626000000,0,0,0
"uatolo",1660629600000,0,0,0
"uatolo",1660633200000,0,0,0
"uatolo",1660636800000,0,0,0
"uatolo",1660640400000,0,0,0
"uatolo",1660644000000,0,0,0
"uatolo",1660647600000,0,0,0
"uatolo",1660651200000,0,0,0
"uatolo",1660654800000,0,0,0
"uatolo",1660658400000,0,0,0
"uatolo",1660662000000,0,0,0
"uatolo",1660665600000,0,0,0
"uatolo",1660669200000,0,0,0
"uatolo",1660672800000,0,0,0
"uatolo",1660676400000,0,0,0
"uatolo",1660680000000,0,0,0
"uatolo",1660683600000,0,0,0
"uatolo",1660687200000,0,0,0
"uatolo",1660690800000,0,0,0
"uatolo",1660694400000,0,0,0
"uatolo",1660698000000,0,0,0
"uatolo",1660701600000,0,0,0
"uatolo",1660705200000,0,0,0
"uatolo",1660708800000,0,0,0
"uatolo",1660712400000,0,0,0
"uatolo",1660716000000,0,0,0
"uatolo",1660719600000,0,0,0
"uatolo",1660723200000,0,0,0
"uatolo",1660726800000,0,0,0
"uatolo",1660730400000,0,0,0
"uatolo",1660734000000,0,0,0
"uatolo",1660737600000,0,0,0
"uatolo",1660741200000,0,0,0
"uatolo",1660744800000,0,0,0
"uatolo",1660748400000,0,0,0
"uatolo",1660752000000,0,0,0
"uatolo",1660755600000,0,0,0
"uatolo",1660759200000,0,0,0
"uatolo",1660762800000,0,0,0
"uatolo",1660766400000,0,0,0
"uatolo",1660770000000,0,0,0
"uatolo",1660773600000,0,0,0
"uatolo",1660777200000,0,0,0
"uatolo",1660780800000,0,0,0
"uatolo",1660784400000,0,0,0
"uatolo",1660788000000,0,0,0
"uatolo",1660791600000,0,0,0
"uatolo",1660795200000,0,0,0
"uatolo",1660798800000,0,0,0
"uatolo",1660802400000,0,0,0
"uatolo",1660806000000,0,0,0
"uatolo",1660809600000,0,0,0
"uatolo",1660813200000,0,0,0
"uatolo",1660816800000,0,0,0
"uatolo",1660820400000,0,0,0
"uatolo",1660824000000,0,0,0
"uatolo",1660827600000,0,0,0
"uatolo",1660831200000,0,0,0
"uatolo",1660834800000,0,0,0
"uatolo",1660838400000,0,0,0
"uatolo",1660842000000,0,0,0
"uatolo",1660845600000,0,0,0
"uatolo",1660849200000,0,0,0
"uatolo",1660852800000,0,0,0
"uatolo",1660856400000,0,0,0
"uatolo",1660860000000,0,0,0
"uatolo",1660863600000,0,0,0
"uatolo",1660867200000,0,0,0
"uatolo",1660870800000,0,0,0
"uatolo",1660874400000,0,0,0
"uatolo",1660878000000,0,0,0
"uatolo",1660881600000,0,0,0
"uatolo",1660885200000,0,0,0
"uatolo",1660888800000,0,0,0
"uatolo",1660892400000,0,0,0
"uatolo",1660896000000,0,0,0
"uatolo",1660899600000,0,0,0
"uatolo",1660903200000,0,0,0
"uatolo",1660906800000,0,0,0
"uatolo",1660910400000,0,0,0
"uatolo",1660914000000,0,0,0
"uatolo",1660917600000,0,0,0
"uatolo",1660921200000,0,0,0
"uatolo",1660924800000,0,0,0
"uatolo",1660928400000,0,0,0
"uatolo",1660932000000,0,0,0
"uatolo",1660935600000,0,0,0
"uatolo",1660939200000,0,0,0
"uatolo",1660942800000,0,0,0
"uatolo",1660946400000,0,0,0
"uatolo",1660950000000,0,0,0
"uatolo",1660953600000,0,0,0
"uatolo",1660957200000,0,0,0
"uatolo",1660960800000,0,0,0
"uatolo",1660964400000,0,0,0
"uatolo",1660968000000,0,0,0
"uatolo",1660971600000,0,0,0
"uatolo",1660975200000,0,0,0
"uatolo",1660978800000,0,0,0
"uatolo",1660982400000,0,0,0
"uatolo",1660986000000,0,0,0
"uatolo",1660989600000,0,0,0
"uatolo",1660993200000,0,0,0
"uatolo",1660996800000,0,0,0
"uatolo",1661000400000,0,0,0
"uatolo",1661004000000,0,0,0
"uatolo",1661007600000,0,0,0
"uatolo",1661011200000,0,0,0
"uatolo",1661014800000,0,0,0
"uatolo",1661018400000,0,0,0
"uatolo",1661022000000,0,0,0
"uatolo",1661025600000,0,0,0
"uatolo",1661029200000,0,0,0
"uatolo",1661032800000,0,0,0
"uatolo",1661036400000,0,0,0
"uatolo",1661040000000,0,0,0
"uatolo",1661043600000,0,0,0
"uatolo",1661047200000,0,0,0
"uatolo",1661050800000,0,0,0
"uatolo",1661054400000,0,0,0
"uatolo",1661058000000,0,0,0
"uatolo",1661061600000,0,0,0
"uatolo",1661065200000,0,0,0
"uatolo",1661068800000,0,0,0
"uatolo",1661072400000,0,0,0
"uatolo",1661076000000,0,0,0
"uatolo",1661079600000,0,0,0
"uatolo",1661083200000,0,0,0
"uatolo",1661086800000,0,0,0
"uatolo",1661090400000,0,0,0
"uatolo",1661094000000,0,0,0
"uatolo",1661097600000,0,0,0
"uatolo",1661101200000,0,0,0
"uatolo",1661104800000,0,0,0
"uatolo",1661108400000,0,0,0
"uatolo",1661112000000,0,0,0
"uatolo",1661115600000,0,0,0
"uatolo",1661119200000,0,0,0
"uatolo",1661122800000,0,0,0
"uatolo",1661126400000,0,0,0
"uatom",1660489200000,11.8301,3460270000,157613000
"uatom",1660492800000,11.8543,3468170000,157202000
"uatom",1660496400000,11.6562,3415400000,160095000
"uatom",1660500000000,11.6079,3397510000,166017000
"uatom",1660503600000,11.6637,3410810000,164768000
"uatom",1660507200000,11.676,3411220000,162641000
"uatom",1660510800000,11.6593,3406770000,160986000
"uatom",1660514400000,11.6958,3429580000,167812000
"uatom",1660518000000,11.7132,3426850000,165542000
"uatom",1660521600000,11.611,3398600000,166399000
"uatom",1660525200000,11.7196,3429550000,168641000
"uatom",1660528800000,11.7408,3430130000,170222000
"uatom",1660532400000,11.8865,3478820000,175372000
"uatom",1660536000000,11.8017,3452930000,175717000
"uatom",1660539600000,11.7898,3448960000,175615000
"uatom",1660543200000,11.7231,3432010000,176695000
"uatom",1660546800000,11.4239,3349820000,180386000
"uatom",1660550400000,11.4678,3353230000,182786000
"uatom",1660554000000,11.4462,3340600000,178533000
"uatom",1660557600000,11.4688,3355720000,198884000
"uatom",1660561200000,11.5104,3361220000,202555000
"uatom",1660564800000,11.3929,3338890000,200641000
"uatom",1660568400000,11.3547,3337540000,200913000
"uatom",1660572000000,11.4855,3346350000,202916000
"uatom",1660575600000,11.402,3344520000,200689000
"uatom",1660579200000,11.4933,3356680000,202040000
"uatom",1660582800000,11.5801,3382540000,199102000
"uatom",1660586400000,11.4909,3367600000,197225000
"uatom",1660590000000,11.4351,3350730000,195019000
"uatom",1660593600000,11.3597,3329850000,190404000
"uatom",1660597200000,11.4076,3329100000,195766000
"uatom",1660600800000,11.4542,3347460000,194157000
"uatom",1660604400000,11.436,3346970000,194140000
"uatom",1660608000000,11.4242,3340580000,198262000
"uatom",1660611600000,11.4446,3329230000,199864000
"uatom",1660615200000,11.4893,3362720000,198677000
"uatom",1660618800000,11.3364,3331060000,195116000
"uatom",1660622400000,11.4438,3335430000,199729000
"uatom",1660626000000,11.3967,3336720000,199812000
"uatom",1660629600000,11.3238,3304590000,199716000
"uatom",1660633200000,11.391,3332820000,190287000
"uatom",1660636800000,11.5066,3364450000,185201000
"uatom",1660640400000,11.5016,3377430000,190366000
"uatom",1660644000000,11.624,3406060000,198548000
"uatom",1660647600000,11.5476,3380410000,197675000
"uatom",1660651200000,11.5934,3383650000,204850000
"uatom",1660654800000,11.5102,3379960000,203600000
"uatom",1660658400000,11.3919,3353640000,201057000
"uatom",1660662000000,11.3421,3313310000,204549000
"uatom",1660665600000,11.4965,3361230000,210137000
"uatom",1660669200000,11.5064,3344580000,176259000
"uatom",1660672800000,11.4589,3354930000,203935000
"uatom",1660676400000,11.3845,3340610000,216276000
"uatom",1660680000000,11.4392,3346940000,216984000
"uatom",1660683600000,11.4973,3358630000,217497000
"uatom",1660687200000,11.4296,3341360000,215828000
"uatom",1660690800000,11.441,3342190000,215279000
"uatom",1660694400000,11.4294,3344670000,211143000
"uatom",1660698000000,11.6253,3394450000,199634000
"uatom",1660701600000,11.599,3402770000,202436000
"uatom",1660705200000,11.6055,3402190000,215271000
"uatom",1660708800000,11.7419,3425940000,202832000
"uatom",1660712400000,11.7469,3435070000,200539000
"uatom",1660716000000,11.7812,3451470000,203043000
"uatom",1660719600000,11.8646,3471410000,208381000
"uatom",1660723200000,11.5957,3392950000,213704000
"uatom",1660726800000,11.6519,3408840000,215997000
"uatom",1660730400000,11.7627,3449160000,204042000
"uatom",1660734000000,11.6653,3420720000,221083000
"uatom",1660737600000,11.7007,3423620000,219855000
"uatom",1660741200000,11.5343,3377070000,219626000
"uatom",1660744800000,11.3726,3326290000,226082000
"uatom",1660748400000,11.2327,3311710000,225547000
"uatom",1660752000000,11.3035,3307260000,240366000
"uatom",1660755600000,11.3707,3335040000,237499000
"uatom",1660759200000,11.4765,3344770000,241092000
"uatom",1660762800000,11.5785,3393700000,237548000
"uatom",1660766400000,11.8476,3443300000,267300000
"uatom",1660770000000,11.763,3456540000,279125000
"uatom",1660773600000,11.7456,3436320000,283986000
"uatom",1660777200000,11.7394,3451540000,291041000
"uatom",1660780800000,11.7627,3438030000,296260000
"uatom",1660784400000,11.8397,3455220000,305065000
"uatom",1660788000000,11.9067,3479920000,318600000
"uatom",1660791600000,12.2504,3547400000,311144000
"uatom",1660795200000,12.0459,3525000000,372021000
"uatom",1660798800000,12.0291,3519560000,373673000
"uatom",1660802400000,11.9548,3501230000,379271000
"uatom",1660806000000,11.8849,3482340000,380232000
"uatom",1660809600000,11.9258,3489330000,373900000
"uatom",1660813200000,11.8529,3467370000,377918000
"uatom",1660816800000,11.9347,3490440000,368880000
"uatom",1660820400000,11.9914,3510080000,379725000
"uatom",1660824000000,12.0047,3507920000,379642000
"uatom",1660827600000,11.9269,3489650000,383627000
"uatom",1660831200000,11.8949,3466640000,381639000
"uatom",1660834800000,11.8101,3466130000,369576000
"uatom",1660838400000,11.7522,3449820000,366643000
"uatom",1660842000000,11.681,3417470000,367751000
"uatom",1660845600000,11.7288,3451970000,374252000
"uatom",1660849200000,11.7896,3435010000,372024000
"uatom",1660852800000,11.9139,3496560000,354413000
"uatom",1660856400000,11.9415,3487420000,345625000
"uatom",1660860000000,11.8679,3478880000,334727000
"uatom",1660863600000,11.8972,3475560000,338655000
"uatom",1660867200000,11.5376,3378350000,348874000
"uatom",1660870800000,11.0324,3232680000,349803000
"uatom",1660874400000,10.8398,3171590000,349902000
"uatom",1660878000000,10.8453,3171080000,332921000
"uatom",1660881600000,10.9021,3184720000,325427000
"uatom",1660885200000,10.9677,3210190000,327282000
"uatom",1660888800000,10.9172,3198770000,327426000
"uatom",1660892400000,10.5692,3059440000,345695000
"uatom",1660896000000,10.6317,3110670000,356923000
"uatom",1660899600000,10.528,3083750000,370590000
"uatom",1660903200000,10.5339,3078750000,375056000
"uatom",1660906800000,10.5292,3076620000,370699000
"uatom",1660910400000,10.6374,3081520000,314383000
"uatom",1660914000000,10.735,3140920000,374994000
"uatom",1660917600000,10.6867,3132810000,384113000
"uatom",1660921200000,10.7813,3154600000,395873000
"uatom",1660924800000,10.8504,3178290000,397811000
"uatom",1660928400000,10.9952,3224620000,406556000
"uatom",1660932000000,10.8497,3172650000,402859000
"uatom",1660935600000,10.8327,3178080000,401906000
"uatom",1660939200000,10.9379,3200690000,387823000
"uatom",1660942800000,10.8265,3169820000,401327000
"uatom",1660946400000,10.7282,3147010000,388179000
"uatom",1660950000000,10.9371,3200000000,423508000
"uatom",1660953600000,10.8156,3171730000,410536000
"uatom",1660957200000,10.91,3189020000,402332000
"uatom",1660960800000,10.8515,3190000000,385757000
"uatom",1660964400000,10.872,3185280000,379118000
"uatom",1660968000000,10.8452,3172750000,373745000
"uatom",1660971600000,10.7954,3154970000,375757000
"uatom",1660975200000,10.7441,3143580000,377310000
"uatom",1660978800000,10.7623,3134300000,349977000
"uatom",1660982400000,10.7989,3162970000,336748000
"uatom",1660986000000,10.7259,3140550000,325783000
"uatom",1660989600000,10.7643,3146680000,322992000
"uatom",1660993200000,10.705,3129710000,320279000
"uatom",1660996800000,10.785,3159470000,309424000
"uatom",1661000400000,10.8296,3171150000,298362000
"uatom",1661004000000,10.794,3152100000,293209000
"uatom",1661007600000,10.6973,3132720000,284046000
"uatom",1661011200000,10.6992,3119070000,281529000
"uatom",1661014800000,10.5869,3105850000,270794000
"uatom",1661018400000,10.3898,3046170000,273146000
"uatom",1661022000000,10.2733,3012360000,275266000
"uatom",1661025600000,10.1767,2976000000,280089000
"uatom",1661029200000,10.0577,2942750000,241504000
"uatom",1661032800000,10.2419,2986720000,256001000
"uatom",1661036400000,10.2608,3002150000,275026000
"uatom",1661040000000,10.2606,3002500000,259330000
"uatom",1661043600000,10.2792,3012070000,256292000
"uatom",1661047200000,10.4121,3046440000,256295000
"uatom",1661050800000,10.3658,3031920000,253081000
"uatom",1661054400000,10.3125,3022630000,247264000
"uatom",1661058000000,10.3389,3026210000,235962000
"uatom",1661061600000,10.3908,3038620000,225770000
"uatom",1661065200000,10.339,3025990000,230797000
"uatom",1661068800000,10.4462,3045670000,228635000
"uatom",1661072400000,10.4949,3070040000,235313000
"uatom",1661076000000,10.6224,3106630000,239763000
"uatom",1661079600000,10.6188,3102090000,238185000
"uatom",1661083200000,10.6636,3116750000,233225000
"uatom",1661086800000,10.6323,3116400000,210519000
"uatom",1661090400000,10.5962,3101950000,235178000
"uatom",1661094000000,10.6422,3117330000,234540000
"uatom",1661097600000,10.6479,3111460000,225313000
"uatom",1661101200000,10.6554,3116360000,228298000
"uatom",1661104800000,10.657,3118100000,218333000
"uatom",1661108400000,10.6366,3108780000,210985000
"uatom",1661112000000,10.6471,3117500000,200034000
"uatom",1661115600000,10.6877,3114260000,193927000
"uatom",1661119200000,10.6981,3129220000,186247000
"uatom",1661122800000,10.7044,3133730000,189186000
"uatom",1661126400000,10.6559,3128740000,184700000
"uaxl",1660489200000,0,0,0
"uaxl",1660492800000,0,0,0
"uaxl",1660496400000,0,0,0
"uaxl",1660500000000,0,0,0
"uaxl",1660503600000,0,0,0
"uaxl",1660507200000,0,0,0
"uaxl",1660510800000,0,0,0
"uaxl",1660514400000,0,0,0
"uaxl",1660518000000,0,0,0
"uaxl",1660521600000,0,0,0
"uaxl",1660525200000,0,0,0
"uaxl",1660528800000,0,0,0
"uaxl",1660532400000,0,0,0
"uaxl",1660536000000,0,0,0
"uaxl",1660539600000,0,0,0
"uaxl",1660543200000,0,0,0
"uaxl",1660546800000,0,0,0
"uaxl",1660550400000,0,0,0
"uaxl",1660554000000,0,0,0
"uaxl",1660557600000,0,0,0
"uaxl",1660561200000,0,0,0
"uaxl",1660564800000,0,0,0
"uaxl",1660568400000,0,0,0
"uaxl",1660572000000,0,0,0
"uaxl",1660575600000,0,0,0
"uaxl",1660579200000,0,0,0
"uaxl",1660582800000,0,0,0
"uaxl",1660586400000,0,0,0
"uaxl",1660590000000,0,0,0
"uaxl",1660593600000,0,0,0
"uaxl",1660597200000,0,0,0
"uaxl",1660600800000,0,0,0
"uaxl",1660604400000,0,0,0
"uaxl",1660608000000,0,0,0
"uaxl",1660611600000,0,0,0
"uaxl",1660615200000,0,0,0
"uaxl",1660618800000,0,0,0
"uaxl",1660622400000,0,0,0
"uaxl",1660626000000,0,0,0
"uaxl",1660629600000,0,0,0
"uaxl",1660633200000,0,0,0
"uaxl",1660636800000,0,0,0
"uaxl",1660640400000,0,0,0
"uaxl",1660644000000,0,0,0
"uaxl",1660647600000,0,0,0
"uaxl",1660651200000,0,0,0
"uaxl",1660654800000,0,0,0
"uaxl",1660658400000,0,0,0
"uaxl",1660662000000,0,0,0
"uaxl",1660665600000,0,0,0
"uaxl",1660669200000,0,0,0
"uaxl",1660672800000,0,0,0
"uaxl",1660676400000,0,0,0
"uaxl",1660680000000,0,0,0
"uaxl",1660683600000,0,0,0
"uaxl",1660687200000,0,0,0
"uaxl",1660690800000,0,0,0
"uaxl",1660694400000,0,0,0
"uaxl",1660698000000,0,0,0
"uaxl",1660701600000,0,0,0
"uaxl",1660705200000,0,0,0
"uaxl",1660708800000,0,0,0
"uaxl",1660712400000,0,0,0
"uaxl",1660716000000,0,0,0
"uaxl",1660719600000,0,0,0
"uaxl",1660723200000,0,0,0
"uaxl",1660726800000,0,0,0
"uaxl",1660730400000,0,0,0
"uaxl",1660734000000,0,0,0
